Predator_overlap,"Halibut: Arrowtooth_L","Halibut: Pacific_cod","Halibut: Octopods","Pinnipeds: Porpoise","Lingcod: Arrowtooth_S","Lingcod: Deep_demersals","Lingcod: Rockfish","Arrowtooth_L: Pacific_cod","Arrowtooth_L: Octopods","Pacific_cod: Sablefish","Pacific_cod: Pollock_L","Pacific_cod: Rockfish","Pacific_cod: Nshore_demersal","Sablefish: Spiny_dogfish","Sablefish: Rockfish","Arrowtooth_S: Deep_demersals","Arrowtooth_S: Pollock_L","Arrowtooth_S: Rockfish","Arrowtooth_S: Nshore_demersal","Spiny_dogfish: Rockfish","Octopods: Deep_demersals","Octopods: Pollock_L","Octopods: Nshore_demersal","Seabirds: Oystercatchers","Deep_demersals: Pollock_L","Deep_demersals: Rockfish","Pollock_L: Salmon_fry_S","Pollock_L: Eulachon","Pollock_L: Capelin","Pollock_L: Herring_L","Pollock_L: Pollock_S","Pollock_L: Sandlance","Pollock_L: Herring_S","Rockfish: Nshore_demersal","Rockfish: Capelin","Rockfish: Herring_L","Salmon_fry_S: Nshore_demersal","Salmon_fry_S: Eulachon","Salmon_fry_S: Capelin","Salmon_fry_S: Herring_L","Salmon_fry_S: Sandlance","Salmon_fry_S: Pisaster_Evasterias","Salmon_fry_S: Leather_stars","Salmon_fry_S: Herring_S","Salmon_fry_S: Zoopl_near_onmiv","Nshore_demersal: Herring_L","Nshore_demersal: Sandlance","Nshore_demersal: Sunflower_stars","Nshore_demersal: Pisaster_Evasterias","Nshore_demersal: Leather_stars","Nshore_demersal: Helmet_crab","Squids: Deep_infauna_S","Eulachon: Capelin","Eulachon: Herring_L","Eulachon: Pollock_S","Eulachon: Sandlance","Eulachon: Jellies","Deep _epibenthos: Deep_infauna_S","Deep _epibenthos: Meiofauna","Deep _epibenthos: Deep_infauna_L","Capelin: Herring_L","Capelin: Pollock_S","Capelin: Sandlance","Capelin: Herring_S","Capelin: Jellies","Capelin: Zoopl_near_onmiv","Capelin: Zoop_omniv","Herring_L: Pollock_S","Herring_L: Sandlance","Herring_L: Herring_S","Herring_L: Zoopl_near_onmiv","Pollock_S: Herring_S","Sandlance: Herring_S","Sandlance: Jellies","Sandlance: Zoopl_near_onmiv","Sunflower_stars: Pisaster_Evasterias","Sunflower_stars: Leather_stars","Pisaster_Evasterias: Leather_stars","Pisaster_Evasterias: Helmet_crab","Leather_stars: Helmet_crab","Cucumbers: Snail_crust_S","Cucumbers: Mussels","Cucumbers: Barnacles","Urchins: Helmet_crab","Urchins: Mussels","Urchins: Shallow_infauna_clams","Helmet_crab: Snail_crust_S","Helmet_crab: Shallow_infauna_clams","Herring_S: Jellies","Herring_S: Zoopl_near_onmiv","Jellies: Zoopl_near_onmiv","Deep_infauna_S: Meiofauna","Deep_infauna_S: Deep_infauna_L","Zoopl_near_onmiv: Zoop_omniv","Zoop_omniv: Zoopl_herb","Meiofauna: Deep_infauna_L","Snail_crust_S: Mussels","Snail_crust_S: Barnacles","Snail_crust_S: Zoopl_near_herb","Mussels: Barnacles","Mussels: Shallow_infauna_clams","Mussels: Zoopl_near_herb","Barnacles: Zoopl_near_herb"
0.878577411174774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346262454986572,,,,,,,,,,,,,,,,,,,,,,,
0.880721688270569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109002865850925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.914835572242737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843398451805115,,,
0.943860113620758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173644840717316,,,,,,,,,,,,,,,,,,,,,,,,
0.954109311103821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28497639298439,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.955808520317078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175541535019875,,,,,,,,,,,,,,,,,
0.966950237751007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19609123468399,,,,,,,,,,,,,,,,,,,,,,,,,,
0.986112356185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454842120409012,,,,,,,,,,,,,,,,,,,,,,,,,
0.989955306053162,0.681654512882233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996913194656372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397672355175018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999823391437531,,,,,,,,,,,,,,,,,,,,,,,,0.145171850919724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,0.529619991779327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.40282346638529E+38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
