Data,1: Transient_orca,2: Salmon_sharks,3: Resident_orca,4: Sleeper_sharks,5: Halibut,6: Pinnipeds,7: Porpoise,8: Lingcod,9: Arrowtooth_L,10: Salmon_L,11: Pacific_cod,12: Sablefish,13: Arrowtooth_S,14: Spiny_dogfish,15: Avian_raptors,16: Octopods,17: Seabirds,18: Deep_demersals,19: Pollock_L,20: Rockfish,21: Baleen_whales,22: Salmon_fry_S,23: Nshore_demersal,24: Squids,25: Eulachon,26: Sea_otters,27: Deep _epibenthos,28: Capelin,29: Herring_L,30: Pollock_S,31: Invert_eat_seaduck,32: Oystercatchers,33: Sandlance,34: Sunflower_stars,35: Pisaster_Evasterias,36: Leather_stars,37: Cucumbers,38: Urchins,39: Helmet_crab,40: Herring_S,41: Jellies,42: Deep_infauna_S,43: Zoopl_near_onmiv,44: Zoop_omniv,45: Shallow_infauna_S,46: Meiofauna,47: Deep_infauna_L,48: Snail_crust_S,49: Mussels,50: Barnacles,51: Shallow_infauna_clams,52: Zoopl_near_herb,53: Zoopl_herb,54: Phyto_near,55: Phyto_off,56: Fucus,57: Subtidal_kelps,58: Macroalgae_other,59: Eelgrass,60: Nekton_falls,61: Inshore_detritus,62: Offshore_detritus
2000.083333,0.997333765,0.507818162,0.459323823,0.628927767,0.651549459,0.694046378,0.648460686,0.478141397,0.699651897,1.217121601,0.869143367,0.724762142,0.781271279,0.568910122,0.580691636,0.081982769,0.543078065,0.913538098,0.808556914,0.469932586,0.71841234,1.191779852,0.572269201,0.823507965,0.73571676,0.501795232,0.913424134,0.807561517,0.011552235,0.965373218,0.274284601,0.474972993,0.024541939,0.20138675,0.537107766,0.846302569,0.932871521,0.78504163,0.924173474,0.0122027,0.874670804,0.884487808,1.019554377,0.994747221,0.952179551,0.900492489,0.940867543,0.925691068,0.316246867,0.813630044,0.991530478,0.969045281,1.103870511,1.056030154,0.967995584,1.00152874,1.009552121,1.018423319,1.000008583,1.030375957,1.025266171,1.017514467
2000.166667,0.993956387,0.505215347,0.455896497,0.630041599,0.650819182,0.690959036,0.64939481,0.476063073,0.696606815,1.214510679,0.867809832,0.720698595,0.779181361,0.567156851,0.578088462,0.081966117,0.541552246,0.91377604,0.806629837,0.472707599,0.715350628,1.190105796,0.572469234,0.835789263,0.740453184,0.502671242,0.91928494,0.821549058,0.010798408,0.953046918,0.271863908,0.475079656,0.024399823,0.201896384,0.538330257,0.846874237,0.936188459,0.78568697,0.931074739,0.011551273,0.889446855,0.905826926,1.021862984,0.949797392,0.961064875,0.917235374,0.944253206,0.934624135,0.320975453,0.824381173,0.993090451,0.965579927,1.052825928,0.976959169,0.893996775,1.001507163,1.009839535,1.018451452,1.000008106,1.030192137,1.016596913,0.992791951
2000.25,0.990533352,0.502612412,0.452494681,0.631237447,0.649945259,0.687830508,0.650176406,0.4736754,0.691965997,1.21222949,0.866201758,0.716110885,0.774398506,0.565366149,0.575466454,0.081827417,0.539914072,0.912900865,0.801450849,0.475117624,0.712168217,1.172593474,0.572265685,0.829695225,0.74352777,0.50340873,0.921108603,0.814730823,0.009971041,0.918910027,0.269426346,0.475037962,0.023871746,0.201948285,0.536645412,0.845271051,0.937363744,0.785953224,0.932949245,0.010946788,0.874889374,0.918140233,0.983576298,0.880879581,0.956008911,0.917844951,0.946131408,0.936825633,0.322281897,0.825122476,0.993331552,0.931912661,1.001548409,0.929766417,0.874273241,1.001547217,1.010441542,1.019170046,1.000007987,1.030754209,0.99657166,0.950335205
2000.333333,0.987071753,0.500023186,0.449118823,0.632530153,0.649094224,0.68468684,0.650903106,0.471043378,0.687006056,1.210083008,0.864779294,0.71116209,0.769909203,0.563521504,0.572832525,0.081672281,0.538167775,0.911174417,0.796367645,0.477185547,0.70888716,1.159484267,0.5718835,0.81672734,0.745009303,0.504076898,0.920063317,0.800304472,0.00912848,0.887646675,0.266983986,0.474939674,0.023221379,0.201838002,0.534136355,0.842908204,0.936938107,0.785967767,0.931395113,0.01052589,0.852726817,0.922284663,0.947101712,0.845502615,0.94742614,0.909048736,0.946515143,0.934846461,0.321625739,0.82122618,0.992498994,0.90175432,0.979353607,0.918895006,0.891508341,1.001612902,1.011084795,1.020115614,1.000007987,1.031563878,0.981889784,0.927976549
2000.416667,0.983574986,0.497459859,0.44576925,0.633939147,0.648411393,0.681561351,0.651671588,0.468334973,0.682443261,1.207782149,0.863882482,0.706112266,0.76692152,0.56162405,0.570204973,0.081589542,0.536366343,0.909341156,0.792479157,0.478832692,0.705631971,1.15321672,0.571548879,0.806478083,0.745442331,0.504743218,0.918548346,0.788805366,0.00836789,0.868428051,0.264563799,0.474864721,0.022647344,0.201803535,0.532236755,0.841001868,0.935946345,0.78593421,0.928791046,0.010236884,0.836933196,0.921556294,0.924298465,0.840201974,0.939471543,0.899513721,0.9460482,0.931584716,0.320527494,0.816477537,0.991129637,0.877886653,0.971461892,0.913380682,0.904861331,1.001671433,1.011552691,1.020887852,1.000007987,1.032215834,0.972387612,0.921738327
2000.5,0.980044901,0.494925588,0.442445815,0.635465562,0.647904515,0.678465009,0.65249455,0.46558243,0.677421749,1.204814911,0.863357127,0.701042652,0.762930751,0.559671462,0.56757766,0.081551418,0.534509003,0.907425463,0.785649419,0.480240196,0.702365041,1.126119971,0.571127594,0.7970137,0.74352932,0.505434096,0.916477025,0.777543664,0.007730373,0.84064281,0.262177467,0.474816799,0.022099245,0.201892883,0.53110224,0.839806676,0.934417963,0.785843551,0.925248921,0.00986465,0.820009887,0.914806664,0.882738292,0.804499388,0.922026753,0.88877821,0.944423556,0.92626977,0.318647534,0.807672024,0.988790751,0.812597215,0.913477659,0.831140876,0.851362884,1.001713872,1.011857271,1.021422505,1.000008225,1.032634616,0.94260329,0.88902539
2000.583333,0.976482213,0.492412537,0.439148098,0.637091398,0.64745158,0.675379872,0.653305531,0.462644786,0.672343433,1.20099628,0.862743139,0.695812345,0.758584797,0.557631016,0.564923584,0.081463523,0.532525778,0.905117095,0.778284252,0.481393695,0.699002743,1.095699787,0.570480049,0.782022893,0.737364173,0.506147385,0.912124991,0.758942664,0.007166374,0.817441761,0.259815067,0.474740446,0.02142746,0.202025145,0.530194342,0.838830233,0.931630194,0.785560429,0.919048071,0.009524575,0.793670833,0.899597108,0.83926028,0.776637971,0.903251052,0.871870756,0.940904498,0.917606354,0.315233618,0.79529953,0.984964192,0.764472544,0.894681931,0.82685262,0.88327837,1.001749039,1.012143016,1.021886349,1.000008702,1.032970667,0.923073947,0.862882555
2000.666667,0.972887516,0.489925504,0.43587622,0.63882339,0.647123575,0.672322154,0.654162347,0.459740698,0.66724205,1.196106791,0.862290919,0.690605998,0.754182279,0.555548847,0.562265098,0.081405558,0.53047359,0.902979851,0.769210756,0.482472479,0.695655942,1.055953741,0.569775522,0.769750416,0.728688657,0.506942749,0.906918764,0.743539214,0.006614717,0.795436323,0.257504851,0.474717587,0.020828122,0.202416018,0.531042159,0.83908987,0.928464651,0.78522712,0.912575901,0.009287829,0.772198081,0.879374802,0.796519101,0.751582325,0.881089211,0.854732096,0.935958326,0.908153772,0.311624736,0.781632006,0.980172276,0.698502183,0.850212097,0.767028928,0.852645874,1.001749158,1.012233257,1.021942139,1.000009298,1.032885551,0.894509733,0.836495042
2000.75,0.969260931,0.487460703,0.432629883,0.640649259,0.646836996,0.669283092,0.655042946,0.456838936,0.664218128,1.19099009,0.86184597,0.685448587,0.754162788,0.553430974,0.559608936,0.081366822,0.528361559,0.90164727,0.7675547,0.483266711,0.692355633,1.068916917,0.569028437,0.761530876,0.719598651,0.507831872,0.902172744,0.733482838,0.006084909,0.817965209,0.255248964,0.474724144,0.020319927,0.203014553,0.533213675,0.840290725,0.925445974,0.784953654,0.906437099,0.009434645,0.762581527,0.859567046,0.805308282,0.813086689,0.878644764,0.841611207,0.930568635,0.900461853,0.308871299,0.774188876,0.975316823,0.726064503,0.94235152,0.904221773,0.991275191,1.00171876,1.01217556,1.021661043,1.000009894,1.032476068,0.918046534,0.87327826
2000.833333,0.965602875,0.485029429,0.429409474,0.642580509,0.646785915,0.666303456,0.656054199,0.454745114,0.663357079,1.186600208,0.862004101,0.680889726,0.758206546,0.551500857,0.557045579,0.081511863,0.526463866,0.90231216,0.772311151,0.485074878,0.689408541,1.112344384,0.568781257,0.774213076,0.717873096,0.508870482,0.903850377,0.747824013,0.005612615,0.863922179,0.253103405,0.474918634,0.02036695,0.204084426,0.538624644,0.843944013,0.925589263,0.785218239,0.907581627,0.009915546,0.786897898,0.855067372,0.87349534,0.910315633,0.891435862,0.848605335,0.92805469,0.902471244,0.31102249,0.777126193,0.973028719,0.787017047,1.010541797,0.965402305,0.99573195,1.001621962,1.011700988,1.020583749,1.000010014,1.031314492,0.951748192,0.940394878
2000.916667,0.961912096,0.482606739,0.426214188,0.644563615,0.646789849,0.663348734,0.657035887,0.453259856,0.663044274,1.183321357,0.862122953,0.676711917,0.762333632,0.549672604,0.55455637,0.081680365,0.524769485,0.905081868,0.779765129,0.486457527,0.686603427,1.152308583,0.568989158,0.79829222,0.721781373,0.509939551,0.909792125,0.775593817,0.00520516,0.901038706,0.251036316,0.475148857,0.020529719,0.205153033,0.543563604,0.847796857,0.927964628,0.785829365,0.913113892,0.01050787,0.828713775,0.863358319,0.946392953,0.974554956,0.916617632,0.867005587,0.928356171,0.910246491,0.315867037,0.788325965,0.972824812,0.866853952,1.062923431,1.021306157,0.99386555,1.001516819,1.011210442,1.01943469,1.000009656,1.030189991,0.98741442,0.984154105
2001,0.958186686,0.4801884,0.423043817,0.646559298,0.646717966,0.660399377,0.657902479,0.452412814,0.662478983,1.181235552,0.861933708,0.672766805,0.764799535,0.547975481,0.552134693,0.081792317,0.523269117,0.908592403,0.788114607,0.488250226,0.683915257,1.182763696,0.569421828,0.823662937,0.73101455,0.51095289,0.917697012,0.804377079,0.004863732,0.92181021,0.249022126,0.475360364,0.020657349,0.205994308,0.546870649,0.850695908,0.931669116,0.786596894,0.921226084,0.011113762,0.867697358,0.881586611,1.010140777,1.005381703,0.943836093,0.891898453,0.931088805,0.921535611,0.32217893,0.806230724,0.974447966,0.945797801,1.095883012,1.054751635,0.980827093,1.001435995,1.010910511,1.01860559,1.000009179,1.029483795,1.01796174,1.013434887
2001.083333,0.954418182,0.477829218,0.419898391,0.6485461,0.646537244,0.657441914,0.658633888,0.451829523,0.661328912,1.180271626,0.861520529,0.668902814,0.76540482,0.54621315,0.549767315,0.081846602,0.521912098,0.913716674,0.796501338,0.487056017,0.681409657,1.208209515,0.569781721,0.842312813,0.744485617,0.511860847,0.926411927,0.82716316,0.004600813,0.92726469,0.247035548,0.475513101,0.020727914,0.20649448,0.549204051,0.852003992,0.935830355,0.787390471,0.929962158,0.011695196,0.897366643,0.90557915,1.057355762,1.013350129,0.968713939,0.915315092,0.935506165,0.933804214,0.328680634,0.82417953,0.977428734,1.013448834,1.114844799,1.074018598,0.967441499,1.001399279,1.010870695,1.018296838,1.000008464,1.02941215,1.041571856,1.030916452
2001.166667,0.95059824,0.475498736,0.416778117,0.65052402,0.646276653,0.654484928,0.659248888,0.451576024,0.658786356,1.179874778,0.861050546,0.665080726,0.762830973,0.544485271,0.547431052,0.081848599,0.520622551,0.917556882,0.800727725,0.486570567,0.679063857,1.211534262,0.570023417,0.850689352,0.759548903,0.512647748,0.933457136,0.839140236,0.004359161,0.907947004,0.24505432,0.475584567,0.020627428,0.206634879,0.549010515,0.851579666,0.939410627,0.788055599,0.937169909,0.012169718,0.909976184,0.928731084,1.059048295,0.971486211,0.978781641,0.931606174,0.940208554,0.943426967,0.333688676,0.835820735,0.980603874,1.014196157,1.071621776,1.005894065,0.904380143,1.001413107,1.011037111,1.018521786,1.000007868,1.029960632,1.035122752,1.010711908
2001.25,0.946720839,0.473175555,0.413682938,0.652484953,0.645906866,0.651508689,0.659739316,0.451130003,0.653648317,1.178957939,0.860348225,0.66103369,0.754837811,0.542714655,0.545059443,0.081722714,0.519212365,0.919175506,0.795086265,0.486949086,0.676698387,1.16719532,0.569818735,0.838305295,0.770098507,0.513304114,0.934497595,0.82631427,0.00412672,0.850759685,0.243043125,0.475503534,0.020152925,0.206362829,0.54598999,0.849044681,0.940208316,0.788232684,0.938054264,0.012356726,0.884287536,0.93812865,0.974965274,0.844837427,0.957046568,0.927817285,0.942363977,0.943265557,0.333839089,0.830484629,0.981386423,0.901747048,0.936655164,0.828779638,0.781226158,1.001487494,1.011483312,1.019403696,1.000007749,1.031206727,0.978132725,0.922565758
2001.333333,0.942789972,0.470851719,0.410612702,0.654434741,0.64542979,0.648503125,0.660126746,0.450105101,0.647777677,1.177195549,0.859368622,0.656591594,0.745620847,0.540804625,0.542610407,0.081458844,0.517547071,0.918681681,0.787005067,0.487156212,0.674172044,1.125297785,0.569029629,0.807238579,0.772663295,0.513872743,0.927980542,0.790296435,0.00401499,0.79927969,0.240985438,0.475269735,0.019333059,0.205809101,0.541275263,0.844970524,0.937337875,0.787804663,0.93080163,0.012334446,0.83015871,0.928476334,0.886647284,0.761398852,0.929291368,0.902048349,0.940582812,0.933214605,0.329191536,0.814429998,0.979023159,0.823732018,0.891076148,0.825939119,0.849012434,1.001605511,1.012144804,1.020767927,1.000008106,1.032902479,0.942431867,0.863540828
2001.416667,0.938832283,0.468553007,0.407568157,0.656424463,0.64518261,0.645534396,0.660634696,0.449398547,0.646029711,1.175581455,0.859166861,0.652454615,0.745228887,0.538958132,0.540187061,0.081368715,0.515899479,0.918332994,0.794150472,0.487987727,0.671710134,1.171442509,0.568523943,0.796611845,0.776441216,0.514514148,0.923630357,0.776688457,0.004615055,0.827846289,0.238957748,0.475168079,0.018856227,0.20562923,0.539512217,0.842842937,0.934967458,0.78755796,0.925140381,0.011796118,0.818705261,0.920312345,0.918639958,0.885706842,0.93718344,0.886416674,0.938942909,0.927623212,0.326968849,0.811451375,0.977406859,0.90407145,1.051115394,1.048661232,1.043573141,1.001676083,1.012407541,1.021494269,1.000008345,1.033897042,0.991104066,0.94576335
2001.5,0.934874117,0.466294676,0.404549778,0.658484101,0.645467699,0.642678618,0.661441922,0.449861944,0.645900726,1.174056411,0.860374331,0.64935112,0.748050928,0.537373066,0.537890375,0.081620023,0.514594078,0.920229793,0.803228736,0.490067184,0.669457734,1.20701921,0.568907082,0.823021114,0.788050413,0.515303016,0.929218233,0.806050897,0.004859653,0.870678604,0.237037107,0.475350529,0.019068619,0.206085876,0.542052448,0.844328761,0.93670845,0.788075686,0.929124177,0.011818734,0.863935053,0.928422928,0.992409289,0.973289788,0.955004513,0.901503325,0.940888882,0.93361485,0.330912918,0.822436452,0.978947282,0.946396649,1.064978838,1.015303135,0.965920925,1.001657009,1.011998415,1.021072388,1.000007987,1.033748627,1.011678457,1.004388928
2001.583333,0.930909872,0.464032471,0.401555568,0.660522819,0.645695388,0.639848888,0.662174702,0.450519383,0.644705057,1.172520399,0.861082017,0.646501064,0.748019755,0.535830796,0.535614729,0.081756212,0.513369799,0.922708452,0.807748497,0.491693676,0.667282522,1.208087921,0.569115222,0.8393929,0.79956913,0.516050518,0.935905695,0.821811557,0.004463348,0.89079237,0.235157445,0.475468636,0.019050013,0.206341147,0.542869389,0.845116377,0.938618243,0.788609564,0.932890356,0.012595541,0.8830176,0.937838018,1.008704543,0.964615941,0.962414026,0.915401816,0.943471432,0.938451409,0.334100157,0.828990817,0.980538607,0.95552963,1.041025519,0.986073136,0.926956534,1.001654387,1.011817694,1.02093327,1.00000751,1.033905029,1.012683511,0.990047276
2001.666667,0.926939189,0.461764991,0.39858523,0.662515879,0.645740449,0.637020946,0.662759781,0.45089829,0.642074406,1.171017051,0.861109972,0.643659234,0.744654715,0.534324944,0.533334613,0.081728421,0.512136519,0.924214602,0.807023823,0.493630707,0.665213346,1.180791259,0.569046736,0.841110647,0.809579492,0.516725123,0.939752579,0.821483076,0.004012594,0.888087332,0.23329924,0.47549966,0.018782422,0.206347346,0.542211592,0.844790697,0.939302504,0.788873732,0.93411696,0.013394113,0.87766695,0.942352355,0.980541825,0.907099962,0.956216037,0.917560935,0.945130944,0.939413428,0.335213572,0.828482985,0.981250286,0.916388452,0.981940329,0.915335536,0.877339661,1.00167942,1.011940479,1.021212816,1.000007272,1.034461498,0.991416752,0.949619532
2001.75,0.922967613,0.459495753,0.395638973,0.664465249,0.645656228,0.63419354,0.663231313,0.450622916,0.637981832,1.169147253,0.860796452,0.640672803,0.738441646,0.532717943,0.531018674,0.081597507,0.510783732,0.92489022,0.801020503,0.494449377,0.663141847,1.126687169,0.568641663,0.826988399,0.814814568,0.517348349,0.938675284,0.803602517,0.003561665,0.860065997,0.23144795,0.475432783,0.018270323,0.206162006,0.54042393,0.843461394,0.937862635,0.788750708,0.930769622,0.014124228,0.84757638,0.935318708,0.911378562,0.820055783,0.933555663,0.904890954,0.944350421,0.93384254,0.333063662,0.81794858,0.979893923,0.830246627,0.895978987,0.817665756,0.825711846,1.001729012,1.012233019,1.021796465,1.00000751,1.035325408,0.949363112,0.887283742
2001.833333,0.919005811,0.457242608,0.392717034,0.666386366,0.645532429,0.631381869,0.663661063,0.449882597,0.634035826,1.166946411,0.860452533,0.637560248,0.732836783,0.530963957,0.528662086,0.081435934,0.509275973,0.92486465,0.796305299,0.493933737,0.661007345,1.082625389,0.567995965,0.805083215,0.814608395,0.517977178,0.933208823,0.776708424,0.003174307,0.834865093,0.229608387,0.475315154,0.017640568,0.205973879,0.538748562,0.841969132,0.934553802,0.788326919,0.923462987,0.014917682,0.809129298,0.917117238,0.854817629,0.784113109,0.911768198,0.88242501,0.940961838,0.923733175,0.328728169,0.803473949,0.976635873,0.777176559,0.880076349,0.828781366,0.887208462,1.001780272,1.012507677,1.022378922,1.000008106,1.036171794,0.927607238,0.858527184
2001.916667,0.915067554,0.455030024,0.38981992,0.668310046,0.645585716,0.628630638,0.664198518,0.449355692,0.632192433,1.164894938,0.860680699,0.634717762,0.731525242,0.529107749,0.526325524,0.081412055,0.507772207,0.925951719,0.799458385,0.491354048,0.65891993,1.077494025,0.567580879,0.79729867,0.814405859,0.518709481,0.929037392,0.765809238,0.00291083,0.840540707,0.227824584,0.47530371,0.017249394,0.206153035,0.53966397,0.842229962,0.931819558,0.788053215,0.91782254,0.01596196,0.798119843,0.899661779,0.857385337,0.841834664,0.906606197,0.868141055,0.93727237,0.916644514,0.326089859,0.796119034,0.973561704,0.785166442,0.935784638,0.905526578,0.967123866,1.00178349,1.012437701,1.022353411,1.000008583,1.036389351,0.939210117,0.891664743
2002,0.911152065,0.452880114,0.386947662,0.670243919,0.645876884,0.625965714,0.664887905,0.449516743,0.632343531,1.163532019,0.861533821,0.632459402,0.73352772,0.527294815,0.524056196,0.08155258,0.506417096,0.928178072,0.809293091,0.488264412,0.6569736,1.104154229,0.567609847,0.81043601,0.818616748,0.519563854,0.929761827,0.778569639,0.002814487,0.868831158,0.226122379,0.475437522,0.017203409,0.206729159,0.543163836,0.844548523,0.931420386,0.788214803,0.9174124,0.017186262,0.818798125,0.892628014,0.910271823,0.929511726,0.918847322,0.871779501,0.93543762,0.916720808,0.327190429,0.799836814,0.972229064,0.839514494,1.006475687,0.982582033,1.001616597,1.00173068,1.011989594,1.021637082,1.000008583,1.035921097,0.96994853,0.948979616
2002.083333,0.907244742,0.450824827,0.384099722,0.672154188,0.646275938,0.623364508,0.665611207,0.45031932,0.633311272,1.162821531,0.86245513,0.630766511,0.735896885,0.525676668,0.521861374,0.081732407,0.50526017,0.930488229,0.821888268,0.487276614,0.65525347,1.135853052,0.567943215,0.834412873,0.828111649,0.520468473,0.934664845,0.804131567,0.002894903,0.897886574,0.224493653,0.475644678,0.017374631,0.207430571,0.54859674,0.847659469,0.933285356,0.788743794,0.921795905,0.01836328,0.856221974,0.898084044,0.976927757,0.999211669,0.939852238,0.888902426,0.936156929,0.92303139,0.33139503,0.811470151,0.97290659,0.909331322,1.055270314,1.029346466,0.997315168,1.001654744,1.011434913,1.020671129,1.000008345,1.03522563,1.001856208,0.993746161
2002.166667,0.903333604,0.448762566,0.381275654,0.674001753,0.646616042,0.620788872,0.666258216,0.451216698,0.633471012,1.162343264,0.863012731,0.629406154,0.735671639,0.52428782,0.519717872,0.081840374,0.504241943,0.932228267,0.831287742,0.4892115,0.653770387,1.152162075,0.568303108,0.855015934,0.841097951,0.521334529,0.940663457,0.826718628,0.003074698,0.905315578,0.222912088,0.475829452,0.017491231,0.207968965,0.552574754,0.850060523,0.936072648,0.789373636,0.927977085,0.01926975,0.88536799,0.910497725,1.012013674,1.000433207,0.954794049,0.908022225,0.93848139,0.93115139,0.336324275,0.823103905,0.974675894,0.940647483,1.046829581,1.001443028,0.947135329,1.001595259,1.011050582,1.019950747,1.000007868,1.03481853,1.011599064,0.997859359
2002.25,0.899413288,0.446671158,0.378474921,0.675758719,0.646776021,0.618204713,0.666748703,0.451424837,0.630970299,1.161149979,0.862953603,0.627980769,0.729724765,0.522926509,0.517585874,0.081785575,0.503179193,0.933327079,0.829471767,0.491217166,0.652377844,1.122333646,0.568304658,0.855065167,0.851416826,0.522102237,0.942489564,0.826672912,0.00331788,0.868174255,0.221338838,0.4758825,0.017299911,0.20813559,0.553725243,0.850506604,0.937227845,0.78966403,0.93039459,0.019548999,0.877884448,0.915951431,0.956880987,0.890157163,0.940387011,0.912085772,0.939485848,0.932772279,0.337774992,0.821230054,0.9749856,0.855936706,0.929279208,0.832256436,0.811514914,1.001585126,1.011019945,1.019851685,1.000007749,1.035077453,0.966191471,0.923943102
2002.333333,0.89548862,0.444561094,0.375697047,0.677419901,0.646707833,0.615597904,0.667077124,0.450967431,0.629777968,1.159977198,0.862311065,0.62632066,0.726677775,0.521532774,0.515458941,0.081582204,0.501988828,0.933383465,0.835556328,0.493002176,0.651069641,1.156630635,0.567814946,0.841248751,0.858536422,0.522776842,0.939821005,0.810420573,0.003618206,0.881425917,0.219750166,0.475782365,0.01688008,0.207948074,0.552535295,0.848953724,0.93626833,0.789599478,0.927658439,0.020027457,0.856674612,0.914916992,0.962166071,0.921921313,0.948270619,0.902717113,0.93904084,0.930434227,0.336924285,0.820558965,0.974397898,0.933384478,1.056243181,1.058710337,1.030594349,1.001625538,1.011314869,1.020365357,1.000007749,1.035951376,1.005620241,0.955448687
2002.416667,0.891580224,0.442474604,0.372943312,0.679048061,0.646997631,0.61307615,0.667587698,0.451768667,0.632012188,1.159930944,0.862933636,0.625495255,0.730959296,0.520408869,0.513448536,0.081705511,0.50114888,0.93540448,0.854695916,0.495716184,0.650344849,1.251161098,0.568170011,0.866817772,0.878052711,0.523533225,0.946143568,0.841597617,0.003951744,0.945919812,0.218244448,0.475939125,0.017095074,0.208240718,0.554985046,0.850001037,0.939279199,0.790256977,0.934303939,0.021020519,0.90722698,0.934721887,1.080630064,1.083416343,0.986305356,0.922256589,0.943010926,0.941469014,0.343129963,0.841015279,0.977974474,1.073014736,1.166155696,1.174480915,1.052882075,1.00160563,1.011071444,1.020050406,1.000007153,1.036007404,1.068676114,1.071894288
2002.5,0.88767004,0.440401495,0.370212764,0.680612326,0.647488713,0.610622883,0.668174684,0.453045189,0.634024799,1.16134119,0.864090502,0.625324905,0.734569788,0.519464016,0.511590779,0.081952207,0.500596285,0.938768506,0.871846676,0.498837262,0.650003016,1.316515565,0.568857849,0.902655184,0.904489577,0.524254858,0.958658576,0.881864786,0.004301116,0.984379172,0.216794088,0.476157695,0.017421516,0.208497375,0.556731761,0.851207018,0.944843471,0.791371286,0.945993245,0.021820053,0.962560594,0.967846334,1.165725946,1.133503199,1.01998055,0.957545936,0.950422406,0.958116174,0.352173477,0.865475357,0.984129846,1.158015847,1.176055193,1.157069445,0.990311205,1.001587749,1.010745049,1.01969862,1.00000608,1.036104441,1.099538326,1.106153131
2002.583333,0.883737743,0.43831867,0.367504209,0.682053864,0.647799432,0.608182251,0.668608487,0.453905582,0.634536922,1.16396749,0.86461997,0.625271082,0.734619021,0.51854676,0.509903371,0.082030647,0.500133693,0.941846073,0.884177566,0.501357973,0.649926901,1.352897167,0.56926024,0.922067344,0.932341456,0.524819434,0.970653296,0.903156221,0.004648042,0.99423039,0.21534954,0.476257831,0.017486831,0.208285108,0.555364609,0.850302458,0.949735522,0.792320251,0.955816031,0.022252236,0.987156689,1.001154423,1.19099164,1.103645563,1.040216446,0.983291447,0.958456337,0.971738219,0.359355837,0.883165002,0.990625441,1.194912195,1.153581977,1.130374908,0.953139544,1.001628995,1.01086247,1.020108581,1.000005126,1.036978245,1.10842669,1.092747331
2002.666667,0.879790306,0.436233908,0.364817828,0.683364332,0.64796102,0.60574615,0.668900907,0.454416007,0.634581864,1.167756915,0.864802182,0.625253201,0.733811736,0.517622232,0.50840497,0.081999063,0.499714941,0.944188535,0.896153152,0.503174901,0.650124133,1.39025104,0.569396079,0.928982079,0.960815489,0.525231063,0.981121063,0.911318481,0.004857312,1.005907893,0.213899568,0.476257056,0.017381486,0.207673058,0.551822364,0.847631037,0.953441322,0.793040991,0.962929368,0.0227421,0.995211303,1.031808496,1.208629727,1.091193199,1.058448434,0.998397052,0.966394126,0.982277811,0.364749968,0.897188425,0.997240961,1.244783759,1.167444706,1.167907119,0.976072073,1.001722693,1.011304617,1.021145582,1.000004172,1.038475275,1.125059962,1.095530748
2002.75,0.875839114,0.434164107,0.362154365,0.684556425,0.648170173,0.603338778,0.669155777,0.454905748,0.634137154,1.172369957,0.865263104,0.625431895,0.732552826,0.516697705,0.507107973,0.081991501,0.499371856,0.945997059,0.905392349,0.504359543,0.650602639,1.409900308,0.569506526,0.932573378,0.989832878,0.525536895,0.991297126,0.91670835,0.004875538,1.014704466,0.21245563,0.476234704,0.017251773,0.20687744,0.547554851,0.844366848,0.956536591,0.793669939,0.968857288,0.023335148,0.999763906,1.059833169,1.205398083,1.066348314,1.066633224,1.009177327,0.974298656,0.990720749,0.369128615,0.907006979,1.003913522,1.239518642,1.133705258,1.11381793,0.933647156,1.001839757,1.011786819,1.022394061,1.000003338,1.040184379,1.119501591,1.083661795
2002.833333,0.87188226,0.432113498,0.359513879,0.685623646,0.648405552,0.600965679,0.669369817,0.455167145,0.63271904,1.177378297,0.865820229,0.625672638,0.729430616,0.515744865,0.505975664,0.081941351,0.498994499,0.946224332,0.909327209,0.505705893,0.651035249,1.395429015,0.569366515,0.924653471,1.014184356,0.525737047,0.998405397,0.907842457,0.00497594,1.010337353,0.211001962,0.476132333,0.016960489,0.205839172,0.542130709,0.840203166,0.957780361,0.793996811,0.970501244,0.023532437,0.982771397,1.076961756,1.157427788,0.999683976,1.058083057,1.007924557,0.980558157,0.992721319,0.370321512,0.906672597,1.008991718,1.179645061,1.067266464,1.033080697,0.890826583,1.001986265,1.012359977,1.023933411,1.000002861,1.042168975,1.091585755,1.03698647
2002.916667,0.867920458,0.430079669,0.356896818,0.686563671,0.648677647,0.598632991,0.669559658,0.455220312,0.63124001,1.182795644,0.866429687,0.625953674,0.72593689,0.514760673,0.504977822,0.081846185,0.49854511,0.944901407,0.912415862,0.507281303,0.651331961,1.368025899,0.568991661,0.908400774,1.032279372,0.525865972,1.002042055,0.888512433,0.005372599,1.007686019,0.209541544,0.475979894,0.016551558,0.204693809,0.536534429,0.835787594,0.957048833,0.793999195,0.967807412,0.023152228,0.953162134,1.081227303,1.106600881,0.955788672,1.044749618,0.995161593,0.984655321,0.98914516,0.36883989,0.900040269,1.012228847,1.131473303,1.037498713,1.020339012,0.914125204,1.002142906,1.012951612,1.025565028,1.000002623,1.044186473,1.071225166,1.004002094
